# x
-5.000000000000000000e+00 1.399999976158142090e+00
-5.000000000000000000e+00 1.399999976158142090e+00
-5.000000000000000000e+00 1.500000000000000000e+00
-5.000000000000000000e+00 1.500000000000000000e+00
-5.000000000000000000e+00 1.600000023841857910e+00
-5.000000000000000000e+00 1.600000023841857910e+00
-5.000000000000000000e+00 1.700000047683715820e+00
-5.000000000000000000e+00 1.700000047683715820e+00
-5.000000000000000000e+00 1.799999952316284180e+00
-5.000000000000000000e+00 1.799999952316284180e+00
-5.000000000000000000e+00 1.899999976158142090e+00
-5.000000000000000000e+00 1.899999976158142090e+00
-5.000000000000000000e+00 2.000000000000000000e+00
-5.000000000000000000e+00 2.000000000000000000e+00
-5.000000000000000000e+00 2.099999904632568359e+00
-5.000000000000000000e+00 2.099999904632568359e+00
-5.000000000000000000e+00 2.200000047683715820e+00
-5.000000000000000000e+00 2.200000047683715820e+00
-5.000000000000000000e+00 2.299999952316284180e+00
-5.000000000000000000e+00 2.299999952316284180e+00
-5.000000000000000000e+00 2.400000095367431641e+00
-5.000000000000000000e+00 2.400000095367431641e+00
-5.000000000000000000e+00 2.500000000000000000e+00
-5.000000000000000000e+00 2.500000000000000000e+00
-5.000000000000000000e+00 2.599999904632568359e+00
-5.000000000000000000e+00 2.599999904632568359e+00
-5.000000000000000000e+00 2.700000047683715820e+00
-5.000000000000000000e+00 2.700000047683715820e+00
-5.000000000000000000e+00 2.799999952316284180e+00
-5.000000000000000000e+00 2.799999952316284180e+00
-5.000000000000000000e+00 2.900000095367431641e+00
-5.000000000000000000e+00 2.900000095367431641e+00
-5.000000000000000000e+00 3.000000000000000000e+00
-5.000000000000000000e+00 3.000000000000000000e+00
-5.000000000000000000e+00 3.099999904632568359e+00
-5.000000000000000000e+00 3.099999904632568359e+00
-5.000000000000000000e+00 3.200000047683715820e+00
-5.000000000000000000e+00 3.200000047683715820e+00
-5.000000000000000000e+00 3.299999952316284180e+00
-5.000000000000000000e+00 3.299999952316284180e+00
-5.000000000000000000e+00 3.400000095367431641e+00
-5.000000000000000000e+00 3.400000095367431641e+00
-5.000000000000000000e+00 3.500000000000000000e+00
-5.000000000000000000e+00 3.500000000000000000e+00
-5.000000000000000000e+00 3.599999904632568359e+00
-5.000000000000000000e+00 3.599999904632568359e+00
-5.000000000000000000e+00 3.700000047683715820e+00
-5.000000000000000000e+00 3.700000047683715820e+00
-5.000000000000000000e+00 3.799999952316284180e+00
-5.000000000000000000e+00 3.799999952316284180e+00
-5.000000000000000000e+00 3.900000095367431641e+00
-5.000000000000000000e+00 3.900000095367431641e+00
-5.000000000000000000e+00 4.000000000000000000e+00
-5.000000000000000000e+00 4.000000000000000000e+00
-5.000000000000000000e+00 4.099999904632568359e+00
-5.000000000000000000e+00 4.099999904632568359e+00
-5.000000000000000000e+00 4.199999809265136719e+00
-5.000000000000000000e+00 4.199999809265136719e+00
-5.000000000000000000e+00 4.300000190734863281e+00
-5.000000000000000000e+00 4.300000190734863281e+00
-5.000000000000000000e+00 4.400000095367431641e+00
-5.000000000000000000e+00 4.400000095367431641e+00
-5.000000000000000000e+00 4.500000000000000000e+00
-5.000000000000000000e+00 4.500000000000000000e+00
-5.000000000000000000e+00 4.599999904632568359e+00
-5.000000000000000000e+00 4.599999904632568359e+00
-5.000000000000000000e+00 4.699999809265136719e+00
-5.000000000000000000e+00 4.699999809265136719e+00
-5.000000000000000000e+00 4.800000190734863281e+00
-5.000000000000000000e+00 4.800000190734863281e+00
-5.000000000000000000e+00 4.900000095367431641e+00
-5.000000000000000000e+00 4.900000095367431641e+00
-5.000000000000000000e+00 5.000000000000000000e+00
-5.000000000000000000e+00 5.000000000000000000e+00
-5.000000000000000000e+00 -5.000000000000000000e+00
-5.000000000000000000e+00 -5.000000000000000000e+00
-5.000000000000000000e+00 -4.900000095367431641e+00
-5.000000000000000000e+00 -4.900000095367431641e+00
-5.000000000000000000e+00 -4.800000190734863281e+00
-5.000000000000000000e+00 -4.800000190734863281e+00
-5.000000000000000000e+00 -4.699999809265136719e+00
-5.000000000000000000e+00 -4.699999809265136719e+00
-5.000000000000000000e+00 -4.599999904632568359e+00
-5.000000000000000000e+00 -4.599999904632568359e+00
-5.000000000000000000e+00 -4.500000000000000000e+00
-5.000000000000000000e+00 -4.500000000000000000e+00
-5.000000000000000000e+00 -4.400000095367431641e+00
-5.000000000000000000e+00 -4.400000095367431641e+00
-5.000000000000000000e+00 -4.300000190734863281e+00
-5.000000000000000000e+00 -4.300000190734863281e+00
-5.000000000000000000e+00 -4.199999809265136719e+00
-5.000000000000000000e+00 -4.199999809265136719e+00
-5.000000000000000000e+00 -4.099999904632568359e+00
-5.000000000000000000e+00 -4.099999904632568359e+00
-5.000000000000000000e+00 -4.000000000000000000e+00
-5.000000000000000000e+00 -4.000000000000000000e+00
-5.000000000000000000e+00 -3.900000095367431641e+00
-5.000000000000000000e+00 -3.900000095367431641e+00
-5.000000000000000000e+00 -3.799999952316284180e+00
-5.000000000000000000e+00 -3.799999952316284180e+00
-5.000000000000000000e+00 -3.700000047683715820e+00
-5.000000000000000000e+00 -3.700000047683715820e+00
-5.000000000000000000e+00 -3.599999904632568359e+00
-5.000000000000000000e+00 -3.599999904632568359e+00
-5.000000000000000000e+00 -3.500000000000000000e+00
-5.000000000000000000e+00 -3.500000000000000000e+00
-5.000000000000000000e+00 -3.400000095367431641e+00
-5.000000000000000000e+00 -3.400000095367431641e+00
-5.000000000000000000e+00 -3.299999952316284180e+00
-5.000000000000000000e+00 -3.299999952316284180e+00
-5.000000000000000000e+00 -3.200000047683715820e+00
-5.000000000000000000e+00 -3.200000047683715820e+00
-5.000000000000000000e+00 -3.099999904632568359e+00
-5.000000000000000000e+00 -3.099999904632568359e+00
-5.000000000000000000e+00 -3.000000000000000000e+00
-5.000000000000000000e+00 -3.000000000000000000e+00
-5.000000000000000000e+00 -2.900000095367431641e+00
-5.000000000000000000e+00 -2.900000095367431641e+00
-5.000000000000000000e+00 -2.799999952316284180e+00
-5.000000000000000000e+00 -2.799999952316284180e+00
-5.000000000000000000e+00 -2.700000047683715820e+00
-5.000000000000000000e+00 -2.700000047683715820e+00
-5.000000000000000000e+00 -2.599999904632568359e+00
-5.000000000000000000e+00 -2.599999904632568359e+00
-5.000000000000000000e+00 -2.500000000000000000e+00
-5.000000000000000000e+00 -2.500000000000000000e+00
-5.000000000000000000e+00 -2.400000095367431641e+00
-5.000000000000000000e+00 -2.400000095367431641e+00
-5.000000000000000000e+00 -2.299999952316284180e+00
-5.000000000000000000e+00 -2.299999952316284180e+00
-5.000000000000000000e+00 -2.200000047683715820e+00
-5.000000000000000000e+00 -2.200000047683715820e+00
-5.000000000000000000e+00 -2.099999904632568359e+00
-5.000000000000000000e+00 -2.099999904632568359e+00
-5.000000000000000000e+00 -2.000000000000000000e+00
-5.000000000000000000e+00 -2.000000000000000000e+00
-5.000000000000000000e+00 -1.899999976158142090e+00
-5.000000000000000000e+00 -1.899999976158142090e+00
-5.000000000000000000e+00 -1.799999952316284180e+00
-5.000000000000000000e+00 -1.799999952316284180e+00
-5.000000000000000000e+00 -1.700000047683715820e+00
-5.000000000000000000e+00 -1.700000047683715820e+00
-5.000000000000000000e+00 -1.600000023841857910e+00
-5.000000000000000000e+00 -1.600000023841857910e+00
-5.000000000000000000e+00 -1.500000000000000000e+00
-5.000000000000000000e+00 -1.500000000000000000e+00
-5.000000000000000000e+00 -1.399999976158142090e+00
-5.000000000000000000e+00 -1.399999976158142090e+00
-5.000000000000000000e+00 -1.299999952316284180e+00
-5.000000000000000000e+00 -1.299999952316284180e+00
-5.000000000000000000e+00 -1.200000047683715820e+00
-5.000000000000000000e+00 -1.200000047683715820e+00
-5.000000000000000000e+00 -1.100000023841857910e+00
-5.000000000000000000e+00 -1.100000023841857910e+00
-5.000000000000000000e+00 -1.000000000000000000e+00
-5.000000000000000000e+00 -1.000000000000000000e+00
-5.000000000000000000e+00 -8.999999761581420898e-01
-5.000000000000000000e+00 -8.999999761581420898e-01
-5.000000000000000000e+00 -8.000000119209289551e-01
-5.000000000000000000e+00 -8.000000119209289551e-01
-5.000000000000000000e+00 -6.999999880790710449e-01
-5.000000000000000000e+00 -6.999999880790710449e-01
-5.000000000000000000e+00 -6.000000238418579102e-01
-5.000000000000000000e+00 -6.000000238418579102e-01
-5.000000000000000000e+00 -5.000000000000000000e-01
-5.000000000000000000e+00 -5.000000000000000000e-01
-5.000000000000000000e+00 -4.000000059604644775e-01
-5.000000000000000000e+00 -4.000000059604644775e-01
-5.000000000000000000e+00 -3.000000119209289551e-01
-5.000000000000000000e+00 -3.000000119209289551e-01
-5.000000000000000000e+00 -2.000000029802322388e-01
-5.000000000000000000e+00 -2.000000029802322388e-01
-5.000000000000000000e+00 -1.000000014901161194e-01
-5.000000000000000000e+00 -1.000000014901161194e-01
-5.000000000000000000e+00 -9.528829557408756082e-44
-5.000000000000000000e+00 -7.146622168056567062e-44
-5.000000000000000000e+00 1.000000014901161194e-01
-5.000000000000000000e+00 1.000000014901161194e-01
-5.000000000000000000e+00 2.000000029802322388e-01
-5.000000000000000000e+00 2.000000029802322388e-01
-5.000000000000000000e+00 3.000000119209289551e-01
-5.000000000000000000e+00 3.000000119209289551e-01
-5.000000000000000000e+00 4.000000059604644775e-01
-5.000000000000000000e+00 4.000000059604644775e-01
-5.000000000000000000e+00 5.000000000000000000e-01
-5.000000000000000000e+00 5.000000000000000000e-01
-5.000000000000000000e+00 6.000000238418579102e-01
-5.000000000000000000e+00 6.000000238418579102e-01
-5.000000000000000000e+00 6.999999880790710449e-01
-5.000000000000000000e+00 6.999999880790710449e-01
-5.000000000000000000e+00 8.000000119209289551e-01
-5.000000000000000000e+00 8.000000119209289551e-01
-5.000000000000000000e+00 8.999999761581420898e-01
-5.000000000000000000e+00 8.999999761581420898e-01
-5.000000000000000000e+00 1.000000000000000000e+00
-5.000000000000000000e+00 1.000000000000000000e+00
-5.000000000000000000e+00 1.100000023841857910e+00
-5.000000000000000000e+00 1.100000023841857910e+00
-5.000000000000000000e+00 1.200000047683715820e+00
-5.000000000000000000e+00 1.200000047683715820e+00
-5.000000000000000000e+00 1.299999952316284180e+00
-5.000000000000000000e+00 1.299999952316284180e+00
-5.000000000000000000e+00 1.399999976158142090e+00
-5.000000000000000000e+00 1.399999976158142090e+00
-5.000000000000000000e+00 1.500000000000000000e+00
-5.000000000000000000e+00 1.500000000000000000e+00
-5.000000000000000000e+00 1.600000023841857910e+00
-5.000000000000000000e+00 1.600000023841857910e+00
-5.000000000000000000e+00 1.700000047683715820e+00
-5.000000000000000000e+00 1.700000047683715820e+00
-5.000000000000000000e+00 1.799999952316284180e+00
-5.000000000000000000e+00 1.799999952316284180e+00
-5.000000000000000000e+00 1.899999976158142090e+00
-5.000000000000000000e+00 1.899999976158142090e+00
-5.000000000000000000e+00 2.000000000000000000e+00
-5.000000000000000000e+00 2.000000000000000000e+00
-5.000000000000000000e+00 2.099999904632568359e+00
